,contrast,dissimilarity,homogeneity,ASM,energy,label
2676,0.04844697961093342,0.09893394690678986,0.9950944134088049,0.9931482477715179,0.9965682353815607,1
2677,0.033435952718477,0.09541254549799875,0.993756671665699,0.9899693249152197,0.994972022177116,1
2678,0.14463540403770195,0.24914786601209488,0.9912885710202022,0.9814392095178143,0.990676137553446,1
2679,0.0423846265467489,0.05603212083235899,0.9978814282196549,0.9840845785962584,0.9920103722221146,1
2680,0.02418285586192142,0.06456367454256888,0.9949160197154207,0.9910986638340992,0.9955393833666747,1
2681,0.08109619133062744,0.12832544579402694,0.9945667453858492,0.9876926925161693,0.9938272951152878,1
2682,0.018644796325856895,0.05214463313849553,0.9962660624926984,0.9965636846233783,0.9982803637372508,1
2683,0.1342202843417115,0.11925347899632932,0.9997375021052385,0.9909164022746608,0.9954478400572582,1
2684,0.09801079896658162,0.27015773223919937,0.9793852953413046,0.9415913462547869,0.9703562986113846,1
2685,0.05199217167366062,0.04677536762410111,0.9998069469356697,0.9993759277657304,0.999687915184399,1
2686,0.3123081081160903,0.2782370080503013,0.9991666179619814,0.9869651466671836,0.9934611953504693,1
2687,0.15158300715764433,0.26340139337393775,0.9930855115635486,0.9934196642040469,0.9967044016176746,1
2688,0.09834857212068387,0.216481289357493,0.9921625338017167,0.990401525196641,0.9951891906550436,1
2689,0.2730738247639727,0.2421172315182488,0.9994954871779137,0.9869631020528604,0.9934601663141105,1
2690,0.05922050164286561,0.14445932530864147,0.9942714087912204,0.9963017185171952,0.998149146429127,1
2691,0.26834735185764674,0.4610711233218022,0.9833244059332328,0.9666412529921594,0.983179156101348,1
2692,0.21338796374845556,0.32749124877582736,0.9883704779800677,0.9780150673024084,0.9889464430910342,1
2693,0.20294410606239732,0.29898708777764127,0.989657089756155,0.9811073207851776,0.9905086172190413,1
2694,0.3077228440887756,0.5799340681088249,0.9779710051961581,0.9529705796986035,0.9762021203104423,1
2695,0.27538154880466176,0.45551271302305796,0.9872204364895679,0.9772715644887809,0.988570465110495,1
2696,0.24516512343661975,0.3987219800419395,0.9864102192554499,0.9748811786108801,0.9873607135241305,1
2697,0.13832529571275665,0.24025783447881116,0.9939259629297784,0.9944384831420734,0.9972153644735288,1
2698,0.2933346742016938,0.5036394470331804,0.9837687204130278,0.9677849419435125,0.983760612112272,1
2699,0.40760485364590643,0.66222227751372,0.9819038393616012,0.9640677606020602,0.981869523206653,1
2700,0.14183347020506276,0.23986221808744163,0.9920061285618366,0.9890344164803847,0.9945020947591735,1
2701,0.22734874492799784,0.4212325527108749,0.9832438428713381,0.9671033461940097,0.9834141275139429,1
2702,0.19390805015587168,0.3342760698878174,0.9883471560343082,0.978537677335495,0.989210633452499,1
2703,0.1327390584606806,0.21944841229276554,0.9929868252084069,0.991243450934911,0.9956120986282311,1
2704,0.1913725896145222,0.32298122191421275,0.990794629351047,0.9859995708444232,0.9929751108886985,1
2705,0.05792512452846874,0.12400595787482856,0.9949317414685402,0.9966065851614997,0.9983018507252701,1
2706,0.07265664896677627,0.11744861618787603,0.9953312747619282,0.9961259292153292,0.9980610849118049,1
2707,0.2844519007958049,0.2522054494981759,0.9994721129939136,0.9856827132949019,0.9928155484755976,1
2708,0.06599651556512144,0.10628234354146662,0.9949107861368618,0.99502427075058,0.997509032916785,1
2709,0.15287437118913677,0.25501466993158334,0.992233900920077,0.9880374091095901,0.9940007088073878,1
2710,0.15454667943710748,0.27225435120620933,0.992385941192665,0.9900538970005334,0.9950145209998362,1
2711,0.2585807636546012,0.5282801947510158,0.9798892612067513,0.9578239751116854,0.978684819087169,1
2712,0.15135544401244297,0.21663980247893022,0.9925892070162324,0.9877049607147853,0.9938334672945891,1
2713,0.18520720365938312,0.28558195096082406,0.991115869851721,0.9848015545458548,0.9923716816525222,1
2714,0.1213924297431276,0.33134170111332906,0.9820892282589857,0.9650915770314601,0.9823907455953866,1
2715,0.18382508770592187,0.34374929864607656,0.9875517803974849,0.9774404283593546,0.9886558695316358,1
